Age,Attrition,DailyRate,DistanceFromHome,Education,Gender,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
41,0,167,12,4,0,4,4766,3,1,11,3,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,1,874,15,3,0,3,2610,1,0,12,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37,0,367,25,2,1,4,5731,7,0,13,3,9,6,2,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27,0,199,6,3,0,3,2539,1,0,13,3,4,4,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,0,1400,9,1,1,3,5714,1,0,20,4,6,6,5,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,0,528,8,4,0,3,4323,1,0,17,3,6,5,4,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29,1,408,23,1,1,1,7336,1,0,13,3,11,11,8,10,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,593,9,4,1,3,13499,9,0,17,3,20,18,7,13,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,1,481,12,3,0,1,13758,0,1,12,3,22,21,9,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,647,4,4,0,1,5155,7,0,13,3,9,6,4,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,0,982,1,4,0,3,2258,6,0,12,3,10,8,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,0,477,24,3,0,2,3597,8,0,22,4,6,4,3,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,1,1485,12,1,1,4,2515,1,1,11,3,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,0,1384,3,4,0,4,4420,1,0,22,4,8,8,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,0,852,10,3,0,3,6578,1,0,18,3,10,10,3,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,902,26,2,1,4,4422,3,1,13,3,16,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,0,819,2,3,0,2,10274,2,0,18,3,15,7,7,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34,0,669,1,3,0,1,5343,0,0,20,4,14,13,9,9,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,0,636,4,4,0,4,2376,1,0,13,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
43,1,1372,9,3,1,3,5346,8,0,13,3,7,4,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32,0,862,2,1,1,1,2827,1,0,12,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
56,0,718,4,4,1,1,19943,4,0,13,3,28,5,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
29,0,1401,6,1,1,4,3131,1,0,13,3,10,10,8,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,0,645,9,2,0,1,2552,1,0,25,4,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
45,0,1457,7,3,1,3,4477,4,1,19,3,7,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37,0,977,1,3,1,4,6474,1,0,13,3,14,14,8,11,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,0,805,3,3,0,3,3033,1,0,12,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,1,1097,10,4,0,3,2936,1,1,11,3,6,6,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
53,0,1223,7,2,1,3,18606,3,0,18,3,26,7,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,0,942,15,1,1,4,2168,0,1,18,3,6,5,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22,1,1256,3,4,0,4,2853,0,1,11,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46,0,1402,2,3,1,1,17048,8,0,23,4,28,26,15,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44,0,111,17,3,0,3,2290,2,0,13,3,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,0,147,2,3,0,3,3600,1,0,13,3,5,5,4,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
41,1,906,5,2,0,1,2107,6,0,17,3,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30,0,1329,29,4,0,1,4115,8,0,19,3,8,4,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40,0,1184,2,4,0,2,4327,5,0,12,3,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50,0,1421,2,3,1,1,17856,2,0,22,4,32,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,0,1179,19,4,0,1,3196,1,0,12,3,6,6,5,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,0,1450,15,2,0,2,19081,5,0,11,3,25,4,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,0,1361,17,4,0,1,8966,3,1,15,3,15,7,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,1,984,17,2,1,2,2210,1,0,13,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,0,1146,25,3,1,3,4539,1,0,12,3,10,10,7,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,917,6,4,0,3,2741,1,0,14,3,7,7,7,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30,0,853,7,4,0,3,3491,1,0,13,3,10,10,7,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,0,200,29,4,0,4,4541,1,0,25,4,20,20,11,17,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
20,0,654,21,3,0,4,2678,1,0,17,3,2,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46,0,150,2,4,0,4,7379,2,0,11,3,12,6,3,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
42,0,179,2,5,0,1,6272,7,0,16,3,10,4,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
60,0,696,7,4,0,4,5220,0,1,18,3,12,11,7,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,0,116,13,3,1,2,2743,1,0,20,4,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
32,0,1316,2,2,1,3,4998,4,1,14,3,10,8,7,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,0,363,1,3,1,1,10252,2,1,21,4,17,7,7,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
33,0,117,9,3,0,4,2781,0,0,13,3,15,14,10,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,107,10,3,1,2,6852,7,0,12,3,7,5,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
25,0,1356,10,4,0,4,4950,0,0,14,3,5,4,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,0,1465,1,3,0,2,3579,0,1,21,4,12,11,9,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,0,458,26,5,1,1,13191,3,1,17,3,20,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,0,1212,8,2,1,4,10377,4,1,11,3,16,13,2,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,1103,14,3,0,1,2235,1,1,14,3,9,9,7,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
54,0,966,1,4,1,3,10502,7,0,17,3,33,5,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44,0,1117,2,1,1,4,2011,1,0,13,3,10,10,5,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19,1,504,10,3,1,2,1859,1,1,25,4,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,0,1010,1,3,1,4,3760,1,0,15,3,3,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,0,685,3,3,0,4,17779,3,0,14,3,36,10,9,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31,0,1332,11,2,0,1,6833,1,1,12,3,6,6,5,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31,0,1062,24,3,1,1,6812,1,0,19,3,10,10,9,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59,0,326,3,3,1,4,5171,5,0,17,3,13,6,1,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,0,920,3,3,0,4,19740,3,0,14,3,25,8,7,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
49,0,1098,4,2,0,3,18711,2,0,13,3,23,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36,0,469,3,3,0,2,3692,1,0,12,3,12,11,10,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
48,0,969,2,2,0,2,2559,5,0,11,3,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
27,0,1167,4,2,0,3,2517,1,0,11,3,5,5,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29,0,1329,7,3,0,4,6623,1,1,11,3,6,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48,0,715,1,3,0,4,18265,6,0,12,3,25,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,0,694,1,3,1,4,16124,3,0,14,3,9,7,7,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34,0,1320,20,3,1,3,2585,0,0,17,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
44,0,1099,5,3,0,2,18213,7,0,11,3,26,22,9,10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,0,536,10,5,0,3,8380,0,1,14,3,10,9,8,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19,0,265,25,3,1,4,2994,1,1,12,3,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,0,373,1,2,0,3,1223,1,0,22,4,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25,1,599,24,1,0,4,1118,1,1,14,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,0,583,4,2,0,4,2875,1,1,20,4,8,8,5,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
45,1,1449,2,3,1,2,18824,2,1,16,3,26,24,10,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
55,0,177,8,1,0,2,13577,1,1,15,3,34,33,9,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,1,251,10,2,1,3,2625,1,0,20,4,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,0,168,4,2,1,2,18789,2,0,14,3,26,11,4,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,0,131,2,3,1,1,4538,0,1,12,3,4,3,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
51,0,237,9,3,0,2,19847,4,1,24,4,31,29,10,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
59,0,1429,18,4,0,4,10512,6,0,12,3,25,9,7,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
34,0,135,19,3,1,2,4444,4,0,13,3,15,11,8,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28,0,791,1,4,0,3,2154,0,1,11,3,5,4,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,0,1199,4,2,0,1,19190,1,0,14,3,26,25,9,13,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34,0,648,11,3,0,2,4490,4,0,11,3,14,10,9,8,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35,0,735,6,1,0,3,3506,0,1,14,3,4,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,0,603,7,4,1,2,2372,6,1,16,3,18,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,0,531,4,4,1,4,10231,3,0,14,3,23,21,7,17,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,429,2,4,1,2,5410,9,1,11,3,18,16,14,12,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,1,621,15,3,1,4,7978,1,0,11,3,10,10,7,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,0,193,2,3,0,4,3867,1,1,12,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
51,0,968,6,2,1,3,2838,0,0,14,3,8,7,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,0,879,9,2,1,3,4695,7,1,18,3,10,8,4,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,1,806,7,3,1,3,3339,3,1,13,3,10,7,7,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
28,0,640,1,3,0,1,2080,2,0,11,3,5,3,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25,0,266,1,3,1,2,2096,1,0,18,3,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,0,604,8,3,0,4,6209,1,0,15,3,10,10,7,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,0,364,25,3,1,2,18061,3,0,22,4,22,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,0,412,13,4,1,2,17123,6,1,13,3,21,19,9,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
58,0,848,23,4,0,3,2372,1,0,12,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,1,1089,7,2,0,3,4883,1,0,18,3,10,10,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,1,360,23,3,0,1,3904,0,0,13,3,6,5,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,0,1138,6,3,1,4,4627,0,0,12,3,10,9,2,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
36,0,325,10,4,1,3,7094,3,0,12,3,10,7,7,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
46,0,991,1,2,1,1,3423,6,0,12,3,10,7,6,7,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,0,1476,1,3,1,4,6674,0,0,11,3,10,9,8,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
50,0,1322,28,3,1,1,16880,4,1,11,3,25,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,1,299,25,4,0,2,9094,2,1,12,3,9,5,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52,1,1030,5,3,0,2,8446,9,1,19,3,10,8,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,0,634,17,4,1,1,11916,1,1,23,4,9,9,1,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39,0,524,18,2,0,3,4534,0,0,11,3,9,8,7,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31,0,587,2,4,1,3,9852,1,1,19,3,10,10,8,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,0,256,10,2,0,2,6151,1,0,13,3,19,19,2,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,1,1060,1,3,1,2,2302,1,1,11,3,3,3,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,1,935,3,3,0,1,2362,4,0,12,3,10,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42,0,495,2,1,0,3,17861,0,1,13,3,21,20,8,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,0,282,2,2,1,3,19187,4,0,14,3,23,19,9,11,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
56,0,206,8,4,0,2,19717,6,0,14,3,36,7,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0,458,16,2,0,3,3544,9,0,16,3,6,4,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,943,9,3,0,4,8500,0,0,11,3,10,9,7,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40,0,523,2,3,0,4,4661,1,0,13,3,9,9,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,0,1018,1,3,1,1,4103,0,0,17,3,10,9,3,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,0,482,4,4,0,3,4249,1,1,11,3,9,9,6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
51,0,770,5,3,0,2,14026,1,1,11,3,33,33,9,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
38,0,1009,2,2,1,1,6893,3,0,15,3,11,7,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,0,507,15,2,1,1,6125,1,0,12,3,10,10,8,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,0,882,19,1,0,4,3669,3,0,11,3,7,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58,1,601,7,4,1,1,10008,7,1,14,3,31,10,9,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40,0,329,1,4,0,2,2387,3,0,22,4,7,4,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36,0,607,7,3,1,1,4639,2,0,16,3,17,15,7,13,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,0,855,4,3,0,4,7898,1,0,11,3,11,10,9,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27,0,1291,11,3,1,4,2534,8,0,14,3,5,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
51,0,1405,11,2,1,2,13142,3,0,16,3,29,5,2,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
18,0,1124,1,3,1,4,1611,1,0,15,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,0,817,1,3,1,4,5363,0,0,12,3,10,9,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27,0,793,2,1,0,4,5071,3,0,20,4,8,6,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55,1,267,13,4,0,3,13695,6,1,17,3,24,19,7,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
56,0,1369,23,3,0,2,13402,4,1,12,3,33,19,16,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,0,999,26,1,1,3,2029,1,0,20,4,5,5,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
40,0,1202,2,1,1,3,6377,5,0,20,4,15,12,11,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,0,285,29,3,0,3,5429,4,0,13,3,10,8,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,1,703,2,3,1,4,2785,7,0,14,3,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,1,662,18,4,1,3,4614,0,1,18,3,5,4,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,693,7,3,0,3,2610,1,0,11,3,4,4,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,404,2,4,1,4,6687,1,0,11,3,14,14,11,11,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
28,0,736,26,3,0,1,4724,1,0,11,3,5,5,3,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,1,330,22,4,0,3,6179,1,1,15,3,10,10,2,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39,0,1498,21,4,0,4,6120,3,1,12,3,8,5,4,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51,0,541,2,3,0,2,10596,2,0,11,3,14,4,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41,0,1200,22,3,1,4,5467,3,1,14,3,12,6,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,1439,4,1,0,3,2996,7,1,15,3,8,6,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,1111,5,1,0,4,9998,6,0,13,3,8,5,4,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,0,499,2,1,0,2,4078,0,1,13,3,4,3,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39,0,1485,25,2,0,3,10920,3,0,21,4,13,6,4,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,0,1372,18,1,0,3,6232,2,0,11,3,6,3,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52,0,322,28,2,1,3,13247,2,1,11,3,24,5,3,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
43,0,930,6,3,1,3,4081,1,1,14,3,20,20,7,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27,0,205,10,3,1,4,5769,1,1,11,3,6,6,2,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
